titleId,imdbUrl,originalTitle,titleType,releaseYear,runtimeMinutes,isAdult,imdbRating,numberOfVotes,allCountries,mainCountry,allLanguages,firstLanguage,englishTitle,topFiveActors,directors,writers,plotShort,plotMedium,plotLong,genres,keywords,production
tt3042384,https://www.imdb.com/title/tt3042384/,Ida,movie,2013.0,82.0,False,7.4,61189.0,"PL, DK, FR, GB",PL,"pl, la, fr",pl,Ida,"nm0474492 (Wanda), nm5531398 (Anna), nm4221607 (Lis), nm0871827 (Szymon), nm1167938 (Feliks)",nm0667734,"nm0667734, nm0501947",A novice nun about to take her vows uncovers a family secret dating back to the German occupation.,"Poland, 1962. Anna, an orphan brought up by nuns in the convent, is a novice. She has to see Wanda, the only living relative, before she takes her vows. Wanda tells Anna about her Jewish roots. Both women start a journey not only to find their family's tragic story, but to see who they really are and where they belong. They question what they used to believe in.","Circa 1962. The movie opens with three noviatiate nuns gathered around a Christ statute, an obvious gathering place for the girls. It is clear that the girls are friends. The statute is placed outside a convent, which at all times, it and its grounds are covered with snow.

The Mother Superior calls in Anna and tells her that her aunt has asked for her to come to visit her. This surprises Anna who was an orphan from birth. She does not want to go but the Mother Superior insists.

Anna travels by public transportation to the city to meet her aunt, with a short stay-over with another family, before she meets her Aunt, Wanda. Wanda's apartment is obviously well-to-do. (Wanda, it turn out, is a stern judge, who won't be played the fool by anyone. She's also an alcoholic.) She shows Anna pictures of her family including a man, woman and little boy. Anna is told that she did not have a brother. Wanda also reveals that Anna, a Catholic noviate about to take her vows, is Jewish. Her name is Ida. Her parents were killed during the war. Anna does not accept this at first. Wanda guesses that under her novitiate veil, Anna's hair is red, like her mother's. and later we see that Anna is a redhead. Wanda also tells Anna that her mother was very artistic and empathetic and would even make stained glass windows for the cow barn so the cows could have something to look at.

Anna wants to find their bodies, but the Aunt demurs, stating that Jewish victims were buried all over the place during the war, and Anna will never find them. Anna insists and she and her aunt start on a journey to Anna's family home as a starting place to find the bodies. Along the way, Anna stops to pray at roadside shrines, while her aunt waits in the car, smoking. Upon arrival at the family home, a new family lives there. Only the young wife and baby are home and she denys knowledge of the prior owners, telling them that her husband will be home at 4 o'clock and shoos them away. Anna and Wanda pass the hours differently. Anna goes to a church to pray and her aunt drinks and may have picked up a guy. They return to the home to find a very hostile husband.

The aunt is looking for the husband's father as he was the one sheltering Anna's family from the Germans in the woods behind the house. The aunt's questioning bcomes an interrogation and Anna wanders outside. She is drawn to the barn to pet a cow and notices that the barn has a stained glass window. Presumably, the husband tells the Aunt the name of the town where the father is now living.

Along the way to the father's town, they pick up a hitchiker, who happens to be a sax player in a band which is going to celebrate the town's centennial. He and Anna notice each other in the car. Several significant things happen in the town. Wanda questions the father, who is in the hospital. He states that Anna's family was a good family ahd he hid them. Wanda then questions/states that then he killled them and probably used an axe. The father says nothing.

Anna and Wanda share a room. Wanda is contemptuous of Anna's devotion and questions how she can take vows to give up a life she has never experienced. At night, the band plays and Anna refuses to go down to the party. Again, it is implied Wanda had sex with a guy she picked up in the bar as she and Anna afterward fight over virtue with Wanda pointing out that Jesus had a soft spot for Mary Magdelene. Anna leaves the room, angry and confused. She is confronted by husband who states that he will tell her where the bodies are buried if Anna signs away all rights to the house and land he now lives upon. She agrees.

The next day, the husband takes the two women through confusing woods. He does not appear to be looking or a spot but is traveling directly to an area in a dense forest. He digs. Finally, his shovel starts throwing up bones. It is revealed here that he, not his father, killed Anna's parents. Also, he killed the little boy because he had dark hair and was circumcised. He spared Anna because she was a baby and no one could tell she was Jewish. He dropped the baby off at a local church. We also find out that the little boy was Wanda's son. She had left him with Anna's parents, thinking he would be safe with them. The women gather the bones and take them to a family plot, where they rebury them.

Anna returns to the convent to prepare to take her vows. At dinner, a dreary affair, she gets the giggles, but restrains herself. In watching other noviatiates bathe, she recognizes carnal desire within herself. After all of the preparations, the night before the final vow ceremony, Anna goes to the Christ statute and tells God that she is not ready to take her vows. Later, she attends the vow ceremony to watch her friends, and cries.

The aunt seems to continue life. She is seen making breakfast. She opens the window wide to greet the day. She turns on her on her phonograph and lights a cigarette. She turns up the music louder and goes out of the room. She returns, walking very quickly, taps the ash off of her cigarette and walks right out the window, falling to her death (not shown).

Anna returns to the city and attends the funeral. Alone in her aunt's apartment, she takes off her veil. She experiments with drinking alcohol and smoking. She goes to the aunt's funeral, looking hung over. The sax player is also there.

Anna puts on her aunt's sexy clothes and goes to see the sax player that night. They make love. When she asks, ""What's next?"" the sax player casually responds that he and the band are going to Gdansk and she could come along. Upon further pressure, he says they could get a dog, a house and have children. Live life.

In the morning, Anna is seen putting back on her veil. She quietly leaves with her suitcase. She is last seen walking down a wintry road, presumably back to the convent.",Drama,"poland, 1960s, jew, novitiate, family secret, loss of virginity, aunt niece relationship, confronting the past, anti semitism, persecution of jews, polish jewish discrimination, suicide, female nudity, faith, soviet occupation, secret, orphan, human remains, nazi occupation, hitchhiker, hotel, virgin, memory, forest, nunnery, catholic church, religion, religious vows, magistrate, stalinism, communist society, post world war two, nudity, car accident, suicide by jumping out a window, male nudity, mysterious past, grave digging, old man, picking a lock, prayer, snow, reference to john coltrane, character name as title, directed by co writer, catholic nun, state prosecutor, road trip, polish people's republic, former resistance fighter, catholic convent, saxophone player, farmer, dance party, digging up a grave, murder of a family, implied casual sex, family road trip, meeting relatives for the first time, skeletal remains, graveside ceremony, jazz club, implied sex, dying man, family farm, xenophobia, jazz musician, family drama, tragedy drama, refused handshake, alto saxophone, strong female protagonist, communist resistance, sneaking out of bed, family relationships, vow, crossing oneself, f rated, denmark, on the road, only child, dead son, statue, spraying perfume onto someone, szydlow poland, shrine, asking for forgiveness, abandoned by mother, trying to smoke a cigarette, musical combo, sister sister relationship, reference to mary magdalene, bare feet, suicide of aunt, tragic event, kiss on the cheek, 45 recording, bathtub, mother superior, nightgown, listening to music, priest, reference to lubin poland, reference to piaski poland, reference to lomza poland, streetcar, knocking on a door, marriage proposal, bare chested male, lord's prayer, reflection in a car windshield, stained glass window, splashing water on one's face, jumping out a window, looking at oneself in a mirror, gas station, comrade, bar, suitcase, street life, kiss, circular staircase, christian, hospital, trust, drunkenness, socialism, photograph, letter, reference to god, urban setting, rural setting, apology, reference to jesus christ, dancing, rosary, murder, female protagonist, sign of the cross, jewish cemetery, unearthed skeleton, skull, murder confession, unmarked grave, drunk driving, female judge, cigarette smoking, record player, jazz music, vodka, title spoken by character","Music Box Films, Solopan, Orange Entertainment, Music Box Films Home Entertainment, Arsenal Filmverleih, Caramel Films, Cinéart, Frenetic Films, good movies!, Memento Films, Midas Filmes, Mozinet, Parthenos, StraDa Films, Zeta Filmes, Mermaid Film, Copiapoa Film, CDI Films, Cine-Mundial, Cinecolor Films, Cinema Mondo, Film1, Londra Films P&D, Scanbox Entertainment, Tanweer Alliances, Barton Films, Evangelische Omroep (EO), Umbrella Entertainment, Yleisradio (YLE), Opus Film, Phoenix Film Investments, Canal+ Polska, City of Lodz, Det Danske Filminstitut, Eurimages, Phoenix Film Poland, Polski Instytut Sztuki Filmowej, Portobello Pictures, Brutus Film, Codex, DI Factory, Dunex, Hydra Film, Lodz Film Commission, Ministi Film, Montclair Film Festival, Panavision Polska, Stanzal, Sundance Film Festival, Szokalski, Titra Film Paris, Top Films, Toya Studios, Unigreg, Stage 2"
tt2486278,https://www.imdb.com/title/tt2486278/,Blood Shed,movie,2013.0,99.0,False,3.1,689.0,"GB, US",GB,"en, es, fr",en,Blood Shed,"nm4697835 (Gabriel), nm0000499 (Lucy), nm2356026 (Samira), nm2830886 (Jezebel), nm1446962 (Khara)","nm0368530, nm2350538",nm0368530,"A homeless loner moves into a self-storage facility for searching his past, but soon he realizes that this place is being haunted by a deranged female ghost.",Loosely-based on the true events of a homeless loner who moves into a self-storage facility inhabited by a community of bizarre squatters until they are locked in for the night with a deranged female who hunts them down in search of her lost child.,"Imagine ""people under the stairs"" meeting ""not without my baby"". That about sums it up for me.","Horror, Thriller","stalker, female nudity, female topless nudity, homelessness, prostitute, storage clerk, storage unit","Uncork'd Entertainment, Viva Pictures, Enderby Entertainment, Tony-Seven Films, Telepix"
tt1361313,https://www.imdb.com/title/tt1361313/,The Extra Man,movie,2010.0,108.0,False,5.8,5470.0,"FR, US",FR,en,en,The Extra Man,"nm0200452 (Louis Ives), nm0783033 (Vivian Cudlip), nm0922927 (Meredith Lagerfeld), nm0001091 (Katherine Hart), nm0000604 (Gershon Gruen)","nm0075849, nm0700301","nm0700301, nm0024718, nm0024718, nm0075849",A man who escorts wealthy widows in New York's Upper East Side takes a young aspiring playwright under his wing.,"Louis, a young teacher enamored of the age of F. Scott Fitzgerald, loses his job when he's caught trying on a bra he finds in a campus office. He decides to go to New York City to find himself and to be a writer. He answers an ad for a housemate placed by the eccentric and opinionated Henry Harrison; an odd-couple relationship starts. Louis gets a job selling advertising for a green magazine and fancies Mary, a co-worker. He meets Henry's neighbor, the hirsute Gershon, and Henry offers Paul schooling in the gentleman's world of being an ""extra man"" - a hired companion, a gigolo - for older women. Can Louis sort out these varied worlds as well as his own expectations?","Louis is a young bookish prep school teacher who is relieved of his job after accidentally handling a brassiere in the headmaster's office. He soon relocates to Manhattan and moves into a room with Henry, a greying but handsome older man who is so conservative that he feels women should not be educated.

Henry is a wildly eccentric sort, dancing in bizarre morning rituals that belie his age and lecturing Louis on the inferiority of women. Louis finds a job at an environmental journal where he is immediately attracted to his co-worker Mary.

Henry explains to Louis that he is an escort, a walker, an extra man, and most certainly not a gigolo because he does not take money for his services in entertaining older ladies. He also lives under the delusion that he is an ""aristocrat"" even though he has no wealth. Louis asks out Mary and she declines, suggesting she is seeing someone else.

Louis responds to an ad from a middle-aged female ""spankologist"" whom he pays for treatment. Without knowing this, Henry tells Louis that he kicked out his last roommate, Gershon, because he was fascinated with bondage. Henry proclaims he is himself not a sexual deviant in any way, but refuses to elaborate when Louis asks him more specific questions. When Louis sees that Gershon is a sullen hirsute local, Henry claims he tried to help Gershon over his deviance, and agrees to try training Louis in becoming an extra man.

Henry takes Louis to an art opening and introduces him to a potential client as well as one of his own, but the evening turns sour when she tells him she will not need his services for her annual Palm Beach vacation.

Mary invites Louis out on a casual lunch date and, in addition to suggesting that Henry may be in love with him, she asks him to cover some of her work while she goes to Jamaica with her boyfriend.

Henry invites Louis out for a blustery seaside lunch with Gershon, who speaks in a squeaky high-pitched voice. The trio go for a walk on the shore and while Henry tries to show Louis how to dance he aggravates his sciatica.

Out of commission in pain, Henry sends Louis on his next extra man job. Louis escorts spirited granddame Vivian to a fancy dinner with six other guests, where he accidentally insults a man who turns out to be Henry's protégé. Vivian likes him even more when he brings her home and carries her to bed, to sleep.

Later that night, Henry leaves by bus to rest in Florida for the next few months. Louis grows dour over the winter months. One day Henry's former roommate Otto returns, who will be marrying Vivian's granddaughter, and they make small talk.

Louis, who had tried some cross dressing with his spankologist, visits a tranny bar and soon hires a helper to remodel him into a woman specifically one who looks like Mary. The result makes Louis realize that cross-dressing is not for him.

At the moment of this realization, Henry happens to return home due to Vivian's death, discovers Louis dressed as a woman, and angrily tells him to leave.

The next morning, after crashing his car and spending the night on the street, Louis fears that he will lose his job, but his boss actually offers him a promotion. Louis returns to Henry that afternoon, who is not so angry at him after all. Gershon emerges clean-shaven with a haircut and returns a play to Henry that he had stolen from him.

The trio attend Otto's wedding, where his bride turns out to be a little older than him.",Comedy,"new york city, brassiere, painting oneself, car, car insurance, barbershop, hood ornament, chopsticks, christmas decoration, coffeeshop, con man, eccentricity, fired from a job, guitarist, old woman, pantyhose, flower, sadomasochism, schoolteacher, tickling, cell phone, watching tv, dance lesson, stuffed animal toy, taxi, carnegie hall manhattan new york city, sex worker, sex work, implied sex, transgender, man carries a woman in his arms, man wants to be a woman, young, man, escort, magazine, coworker coworker relationship, writer, neighbor, playwright, gigolo, f rated, black and white scene, acupressure, author cameo, society walker, protestant dutch reformed church, shame, car crash, crying, bus trip, opera, junk car, austrian german art, gay interest, sexual repression, buick electra, neue galerie, central park manhattan new york city, museum, klimt, vegetarian, rubbing one's body with a dog, dog cone, reference to beautiful dreamer the song, anapa black sea russia, self discovery, renting a room, environmental magazine, burning one's testicles, bustier, copy machine, bipolar, rosenkavalier, recycling, animal rights, spotted owl, apartment hunting, bus, aunt nephew relationship, russia, jamaican, cartoon rabbit, refrigerator freezer, protest, 1920s, suspected homosexual, lapsed catholic, florida, bight, american legion, prayer, bathroom, johns hopkins university, dead mother, red bra, city center manhattan new york city, muslim, hassidic, literature teacher, queens college queens new york city, princeton university, letter, women's clothing, daydream, opera performance, opera singer, theater audience, opera glasses, cartoon on tv, reference to george eliot, reference to gustav klimt, cane, buick, pontiac grand ville, bar, barber, theft, thief, liar, lie, trimming a hedge, hedge clippers, prologue, women's clothing fetish, inheritance, brooklyn new york city, sports doctor, necktie, bisextile day, souvenir, car for sale sign, santa claus hat, montage, shaving a beard, manuscript, anger, forgiveness, corpse, dead body, copyeditor, obsequiousness, misogynist, sleeping on a bench, woman hater, whitney museum manhattan new york city, codeine, vermouth, cognac, throwing rice at a wedding, church, reference to the bible, flash, drinking with a straw, giving a toast, champagne, sciatica, vibrator, borrowing a car, lending a car, cinema village theatre manhattan new york city, greenwich village manhattan new york city, apology, office party, christmas party, cemetery, graveyard, insult, rudeness, newspaper clipping, scrapbook, mailbox, ex roommate, wedding invitation, wedding, fishnet stockings, song, singing, singer, guitar, boyfriend girlfriend relationship, makeover, waitress, dancing on the beach, dancing in the snow, marketing, telephone sales, car accident, wig, port authority bus terminal manhattan new york city, snow, grandmother granddaughter relationship, wealth, maid, reference to bob marley, global warming, iranian, binoculars, jealousy, valet, hunchback, packing, brushing teeth, teachers' lounge, prostitute, handshake, mail, art gallery, wine, hand kissing, reading in bed, raincoat, public urination, urination, palm beach florida, underwear, job interview, photograph, reflection, mirror, restaurant, cafe, telephone call, masturbation, christmas tree, christmas, christmas ball, feeding pigeons, pigeon, iris shot, reference to the pope, reference to sophia loren, funeral, coffin, death, older woman younger man relationship, sleepmask, 92 year old, convertible, father son relationship, fetish, corset, village voice the newspaper, umbrella, rain, tripping and falling, dancing, dancer, beach, long island new york, new york city skyline, intercom, reading, book, fantasy sequence, flashback, boy, dog, russian tearoom manhattan new york city, flea, lingerie, spanking, kiss, loneliness, voice over narration, student, apartment, makeup, thong, reference to this side of paradise the novel, reference to henry james, singing in a car, environmentalism, older man younger man relationship, transvestite, vegan, movement therapy, reference to washington square the novel, writing, mentor protege relationship, gay bar, society matron, idiosyncrasy, 91st street manhattan new york city, manhattan new york city, aspiring writer, preparatory school, reference to the great gatsby the novel, falsetto voice, friendship, friend, chauvinism, male escort, roommate, classified ad, infatuation, mustache, cross dressing, reference to f. scott fitzgerald, aging, based on novel, title spoken by character","Magnolia Pictures, Mares Filmes, BIM Distribuzione, D Productions, Discovery Film & Video Distribution, Festive Films, Film1, Group Power, HBO Max, Hollywood Classic Entertainment, Independenta Film, Kino Swiat, Lumière Home Entertainment, Lusomundo, Magnolia Home Entertainment, Magnolia Home Entertainment, Orlando Films, Peacock, Sunfilm Entertainment, Sungwon I Com, Teleview International, Tubi TV, Video Vision Entertainment, Videorama, 3 Arts Entertainment, Likely Story, Wild Bunch, ARRI Rental, Abbey Road Studios, All-Star Animals, City National Bank New York, Clarks Footwear, D.R. Reiff & Associates, Deluxe New York, Dessy Group, Dolby Laboratories, Erica Weiner Jewelry, Falco Ink., Film Finances, Frankfurt Kurnit Klein & Selz, Gap, Gourmet To U, GreenSlate, H & M, HI.C. Paris, Haddad's, IATSE Local 1, IndieClear, International Alliance of Theatrical Stage Employees (IATSE), Kodak, Loopers Unlimited, Lucky Chicken, NY (heart) Film New York State, NY1, Neue Galerie, New York State Governor's Office for Motion Picture & Television Development, Post Factory NY, SAG-AFTRA, Salvation Army, Sessions Payroll Management, Skywalker Sound, Tax Credit Finance, The International Brotherhood of Teamsters, The New York City Mayor's Office of Film, Theatre & Broadcasting, The Russian Tea Room, Theme Park Studios, Thought Equity Motion, Toms Shoes, WPA Film Library, Phosphene"
tt0222124,https://www.imdb.com/title/tt0222124/,Se tutte le donne del mondo... (Operazione Paradiso),movie,1966.0,106.0,False,6.0,434.0,"IT, US",IT,"en, zh, pt",en,Kiss the Girls and Make Them Die,"nm0175528 (Kelly), nm0699063 (Susan Fleming), nm0885203 (Mr. Ardonian), nm0856103 (Lord Aldric), nm0497810 (Grace)","nm0505610, nm0537985","nm0537985, nm0537985, nm0700474","In this spoof of spy films, CIA agent, Kelly, is in Rio De Janeiro spying on a wealthy industrialist, David Ardonian, who secretly plans to turn the world sterile and repopulate it with his harem. UK spy, Susan Fleming, helps Kelly.","An outlandish science-fiction, comedy-thriller full of tongue-and-cheek action, ingenious gadgets in the James Bond style combining violence and tension with polished villainy and flippant espionage, as the resourceful CIA Mike ""Mannix"" Connors and British agents, Dorothy Provine and Terry-Thomas (both previously in ""It's a Mad, Mad, Mad, Mad World"") escape death-traps on land, sea and air.","An aging playboy, Mr Ardonian, hatches a plan to acquire a missile from the Chinese on the ruse he is going to make it fly over America and his scientists have a device inside the rocket to make humans loose their sexual desires. Therefore the U.S. will go into a straight decline. The U.S. and the Btitish intelligence agencies are looking at Ardonian for running a white slavery racket. He has a bevy of very beautiful girls under his thumb requesting they must remain faithful to him. The Chinese met with Ardonian in his jungle laboratory and agree to pay an undisclosed amount of cash into a Swiss bank account and deliver a rocket that can achieve space flight. The American and British agents are sniffing around looking for information and Ardonian's people are having running battles with the American. The British send a socialite who happens to be an agent and is quickly noticed by Ardonian, the Chinese also use a very beautiful woman to be the liaison with Ardonian. Ardonian just wait to get the rocket from the Chinese and they are several days late. One day their representative appears in Ardonian's office saying they are ready now and the money has been placed into his accounts. Ardonian also announces the British lady is a spy but she escapes. Only to be captured again by Ardonian's thugs. She has been taken to his jungle laboratory and put into a holding cell. Ardonian and the Chinese interpreter fly together to his lab to finalize their transaction. They give him the plans so can set the device I needed their rocket. Ardonian tricks them and as he told them to put on their head phones he would have their interpreter speak to them in Chinese. He electrocutes the entire seven man Chinese delegation. But keeps the interpreter alive.. it's Ardonian's plan. Not to sterilize only the U.S. but the entire world. He has the Chinese interpreter taken out to a preparation room he goes back to his main part of his lab where he has the British agent brought to him. Ardonian tells her of his plan to sterilize the entire world he presses a buttoned six cryogenic cylinders with six of his girlfriends in them. One girl escaped and another was murdered. He offers her a chance to join the girls in their suspended animation. Just at that point they bring the Chinese interpreter who now has had her clothes removed and they put her into cryogenic freeze as the British girl watches in horror on how he has placed these girls into the deep freeze. She escapes but is recaptured and this this she is bound and gagged and placed into m the top of the rocker. The American agent is now in Ardonian's lab looking to stop Ardonian's plan. He knocks out Ardonian and pushes him into the cryogenic hibernation machine. Then he sits down and accidentally launches the missile . However the British agent has already been rescued.","Action, Comedy","espionage, american agent, female british spy, amazon river, yacht, bananas, orchid, amazon jungle, helicopter rescue, scorpion, rio de janeiro brazil, cryogenics, piranha, henchman, james bond imitation, psychotronic film, american abroad, british embassy, englishwoman abroad, cia central intelligence agency, captured spy, tied up spy, female secret agent, kidnapped spy, 1960s, parody comedy, woman bound and gagged, secret agent in brazil, secret agent as protagonist, connors and provine, chinese interpreter placed into hibernation, chinese interpreter begs for mercy, girls stripped, world, hypnotized woman, male protagonist, spy, harem, industrialist, gadget, spoof, spy spoof, south american adventure, spy comedy, ladies' man, girls forced into suspended animation, damsel in distress, megalomaniac, blond, chauffeur, red chinese agent, eurospy, space capsule, rocket, bound and gagged, missile, control room, sterilization, spy hero, secret agent, satellite, rolls royce, parody, kidnapping, james bond spoof, genocide, brazil, independent film, fools the chinese contingent","Columbia Pictures, Dear Film, Columbia Pictures Corporation, Columbia Film, Columbia-Bavaria Filmgesellschaft m.b.H., Kamera, As Films S.A., Columbia Films, Columbia Films, Columbia Films, Columbia International Films, Columbia Films S. A., Filmjuwelen, Filmjuwelen, Dino de Laurentiis Cinematografica, Dino, Dino de Laurentiis Cinematografica"
tt0421229,https://www.imdb.com/title/tt0421229/,Mrs Palfrey at the Claremont,movie,2005.0,108.0,False,7.6,4382.0,"GB, US",GB,en,en,Mrs Palfrey at the Claremont,"nm0687506 (Mrs Palfrey), nm1670029 (Ludo), nm1483730 (Gwendolyn), nm0485894 (Mr Osborne), nm0912941 (Mrs Post)",nm0006959,"nm0233026, nm0006959, nm1699869, nm0852331","All but abandoned by her family in a London retirement hotel, an elderly woman strikes up a curious friendship with a young writer.","Mrs. Palfrey (Dame Joan Plowright), recently widowed after a long happy marriage, moves into a London residential hotel more lively and elegant on-line than in fact. She determines to make the best of it amongst an odd assortment of people, and she particularly hopes her grandson, a London resident, will visit. When she slips on a walk and is aided by penniless young writer Ludo (Rupert Friend), she invites him to dine at the Claremont and plays along when her dining mates assume he's her grandson. A friendship develops giving her a companion with whom she can talk about memories and poetry and giving him ideas and support for his writing. But what of her actual family? How it plays out is the movie's story.","The talented indie director Dan Ireland (The Whole Wide World, ) brings his deft, intimate touch to a lovely tale of family--and how to build one. Joan Plowright is Mrs. Palfrey, a genteel widow who moves to London to start her life anew, and to be less of a burden to her daughter. When she arrives at the dowdy Claremont Hotel, which is not quite the picture of loveliness it was in the brochure, Plowright delivers Mrs. P's quick assessment--""Oh, dear""--with a spot-on mix of fleeting disappointment and stiff-upper-lip-itude. As she settles in among the oddball residents of the hotel, her life appears to be heading into a slow, downward decline. But when she meets young aspiring writer Ludovic (the adorable British actor Rupert Friend), Mrs. P--and we--learns that real family ties can be chosen, not inherited. The storyline is familiar and simple, with echoes of Tuesdays with Morrie, but the intimacy portrayed by the two lead actors brings surprising layers and emotion to the film, which envelopes the viewer like a cozy shawl. Extras include an excellent commentary with Ireland and producer Zachary Matz, Plowright's acceptance speech for an AARP award for her role in the film, and photo galleries. --A.T. Hurley","Comedy, Drama","hotel, writer, grandson, friendship, impersonation, residential hotel, widow, older person, genteel setting, family relationships, woman, young, memory, poetry, penniless, f rated, westminster, crying, death of protagonist, hallucination, gossip, broken hip, blowhard, flirting, rude waitress, falling down, typewriter, busker, elegance, reminiscence, telephone call, hospital, boyfriend girlfriend relationship, wordsworth, william blake, visitor, quiz, poet, party, park, old woman, old movie, obituary, newspaper article, new girlfriend, mother son relationship, mother daughter relationship, mistaken identity, marriage proposal, london england, letter, injury, ex girlfriend, dvd, dinner, dining room, death, castle, brief encounter, accident, based on novel, character name in title, cigarette smoking, tea, scout's honor, scrabble, mumbling, cage elevator, waitress, train ride, taxi, taxi ride, piano, mason, false identity, breakfast","Cineville, Westlake Entertainment Group, Paragon Pictures (II), Crest International, Picture Entertainment, Primer Plano Film Group, Cinemacguffin, Teleview International, Vendetta Films, Cineville, Picture Entertainment, Claremont Films LLC, B7 Productions, Mayqueen Productions, Abbey Road Studios, Antiquarian Bookseller, Ashford Hospital, Battersea Park, Beaulieu Palace House, Caplin & Drysdale, Chelsea Arts Club, Da Vinci, Dolby Digital, Final Cut Pro, From the Heart Acting Studio, KT Music Services, Lancaster House, London Underground, Mayqueen Productions, MovieScore Media, Notting Hill Library, Prime Time Video, Sonic Magic, St. Thomas' Hospital, London, Stagecoach South West Trains, The Averard Hotel, The Columbia Hotel, The Hallfield Estate, The Hempel Hotel, Wavecrest Music, West Post Digital"
tt0202382,https://www.imdb.com/title/tt0202382/,Guest House Paradiso,movie,1999.0,89.0,False,6.1,10742.0,GB,GB,en,en,Guest House Paradiso,"nm0562201 (Richard Twat), nm0249528 (Eddie Elizabeth Ndingombaba), nm0631490 (Mr. Johnson), nm0038918 (Mrs. Hardy), nm0640838 (Chef)",nm0249528,"nm0249528, nm0562201","Richie and Eddie, a perverted loser and his alcoholic partner-in-crime, run the worst hotel in Britain: the Guest House Paradiso.","Richard ""Richie"" Twat and Edward ""Eddie"" Elizabeth Ndingombaba are two losers who run Guest House Paradiso, the worst hotel in the UK. Guest House Paradiso is next-door to a nuclear-power plant, The chef is a illegal immigrant and the waiter escaped from a mental-health facility. Once the guests check in, they are dying to check out. Richie and Eddie's luck is about to change when Italian film star Gina Carbonara checks in, attempting to hide from her horrible fiancé Gino Bolognese, and the Nice family checks in and Richie discovers that Mr. and Mrs. Nice have a rubber bra and underpants. But all hell breaks loose when Richie and Eddie serve radioactive fish to the guests for supper and the guests become very ill; meanwhile, Gino has tracked down Gina.","Richie Twat and Eddie Ndingumbaba are running the nastiest, smelliest, most squalid hotel in the world and things aren't going to plan. They aren't making any money. The illigal immigrant Chef's has eaten all the food and most of the guests have left without paying! 

But things seem better when the Nice family arrives. Mum, Dad and kids are hoping for a peaceful fun holiday but get more than they bargained for! Things start to hot up when Richie finds some exotic underwear and gets trapped in an oven! And then the arrival of sexy Italian movie star Gina Crabonara soon has them planning how to win her heart!

Sadly for the guys, Gina's jilted and slightly psychotic fiancee is in hot persuit! Can they persuade Gina he's not right for her? There's also something decidedly iffy about the fish Richie finds on the road to serve to the guests for tea! 

 With guests vomiting and violent Gino coming after them, Richie and Eddie are going to need a miracle to escape in one piece!","Comedy, Thriller","male nudity, slapstick comedy, disgusting, disturbing, bare shoulders, troubled production, breaking the fourth wall, hotel, fish, crawling through an air shaft, fishing rod, rear nudity, chef's hat, projectile vomiting, vomiting on someone, quarantine, abusive boyfriend, gross out humor, cartoon violence, oven, fire extinguisher, indiana jones spoof, written and directed by cast member, double act, comedy team, british comedy, thief, surrealism, sadomasochism, nipple ring, glasses, wedding dress, vomiting, videotape, radiation, radiation sickness, pencil, hotel room, hotel manager, hotel bellman, hotel bar, candle","Universal Focus, United International Pictures (UIP), United International Pictures (UIP), United International Pictures (UIP), Universal Pictures, Universal Home Entertainment, Universal Pictures Video, Universal Pictures Video, Universal Pictures Video, Universal Studios Home Video, Veronica, PolyGram Films International, Samuelson Productions, ARRI Media, Avid Technology, DB Post, Dolby Digital, Dolby Surround, General Screen Enterprises, Kodak Motion Picture Film, Lee Lighting, Mike Fraser, Sapex Scripts, Steeple Post Production Services, The International Stunt Company, The Mask Orchestra, Special Effects UK"
tt0113403,https://www.imdb.com/title/tt0113403/,In the Bleak Midwinter,movie,1995.0,99.0,False,7.2,2817.0,"GB, US",GB,en,en,In the Bleak Midwinter,"nm0001972 (Henry Wakefield (Claudius, the Ghost, and the Player King)), nm0153381 (Molly), nm0001058 (Margaretta D'Arcy), nm0268297 (Tom Newman (Laertes, Fortinbras, and messengers)), nm0352797 (Vernon Spatch (Polonius, Marcellus, and First Gravedigger))",nm0000110,nm0000110,"A group of theatre actors plays ""Hamlet"" in a provincial village, faced with their own temptations, disappointments, and joys.","Out of work actor Joe Harper (Michael Maloney) volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta D'Arcy (Dame Joan Collins). As the cast he assembles are still available even at Christmas and are prepared to do it on a ""profit sharing"" basis (that is, they may not get paid anything) he cannot expect, and does not get, the cream of the crop. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.","An unemployed actor directs an unlikely group in an English church's production of ""Hamlet.""",Comedy,"backstage drama, stage play, christmas, actor, british renaissance, cross dressing, shakespeare's hamlet, actress, audition, reference to william shakespeare, theater, independent film","Sony Pictures Classics, Rank Film Distributors, UGC-Fox Distribution (UFD), Concorde-Castle Rock/Turner, Monopole-Pathé, SF Studio, Svensk Filmindustri (SF), Filmayer-Castle Rock-Turner S.A., Filmes Lusomundo, Toho-Towa, Columbia TriStar Home Video, Asmik Ace Entertainment, Columbia TriStar Home Video, Home Video Hellas (HVH), Turner Home Entertainment, NHK-BS2, Warner Home Video, Castle Rock Entertainment, Midwinter Films, Shepperton Studios, Air-Edel Recording Studios, Corbett & Keene, D & D International Locations, Delta Sound Services, Edit Hire (New Technology), First Choice Location Services, Lee Lighting, Location Facilities, Sapex Scripts, Sargent Disc, Sec Fire and Rescue Ltd., The Magic Camera Company, Twickenham Film Studios"
